item-10.jpg,dab,2379.93467,942.06652,-682.5865,2393.61013,881.28326,-689.32004,2411.05354,870.43065,-689.4673,2429.31308,859.05041,-690.09481,2356.50751,905.76395,-595.20662,2346.40733,912.03879,-594.36765,2336.27302,919.2347,-593.69135,2514.94606,849.37753,-451.38686,2376.43344,930.10382,-3.27912,2460.41599,970.41171,-579.68105,2412.48376,999.16583,-449.27157,2915.32401,1064.97592,-203.32051,2297.78779,1156.3228,23.39077,3422.43454,965.62325,-644.81618,2204.55863,1227.35567,-415.42238,3956.13382,835.17334,-1177.77522,2421.25804,1062.82161,-1057.34853,4124.75484,761.4323,-1249.51653,2517.61354,1044.2339,-1270.57733,4125.04827,773.35277,-1433.17924,2514.08011,1002.47823,-1319.22935,4050.58263,815.44395,-1287.52597,2507.42281,1021.63869,-1103.28406,2819.19394,2102.71921,-257.05846,2437.02268,2135.0847,261.36251,2861.31637,2900.50363,-362.72647,2380.77475,2914.50068,416.79105,2945.24029,3617.23042,292.40262,2370.91844,3578.03943,1280.38684,2964.86674,3719.6084,332.01863,2435.62053,3679.90206,1343.86818,2885.35818,3861.04688,-214.38652,2188.45171,3823.76616,866.3216
item-11.jpg,dab,1974.2333,917.17753,-1561.8178,1975.08494,823.83883,-1483.23051,2004.36346,808.66268,-1482.87158,2034.08693,793.13016,-1482.49709,1895.86113,860.49281,-1485.25734,1863.94237,871.88823,-1484.83483,1832.21202,883.72508,-1484.45415,2079.30735,798.31939,-835.86995,1800.49434,921.5036,-794.49765,2058.09295,951.13016,-1306.18009,1948.25123,998.70209,-1289.27177,2375.0423,1041.23966,-324.50264,1759.80006,1248.28063,-623.70679,2790.434,1166.09371,-543.40154,1894.09069,1709.92366,-1319.54726,3110.71654,931.61271,-1313.95933,1860.04683,1272.06386,-2417.18345,3241.28064,839.67491,-1504.52679,1847.2332,1149.30982,-2660.2269,3212.95945,828.14777,-1608.19621,1803.21949,1062.67264,-2667.22551,3148.98926,874.49636,-1399.73667,1835.34304,1100.87907,-2461.02512,2359.16371,2062.86875,66.84561,1986.0541,2118.37483,-63.45784,2460.87098,2702.17592,-968.88684,2069.36723,2781.50436,-817.10208,2566.33079,3302.11475,161.65405,2035.43457,3414.04488,111.59519,2562.75442,3363.45341,234.16168,2031.15134,3487.96214,158.4633,2583.99524,3610.13197,-560.27301,2090.53318,3711.7522,-611.86942
item-12.jpg,dab,2591.4048,1015.24069,-1045.67321,2611.45653,916.8733,-984.53201,2640.46915,908.75405,-983.91276,2669.80905,900.44878,-984.00249,2530.73216,930.69092,-995.76459,2499.15637,931.62747,-995.60549,2467.41075,933.10972,-995.91804,2702.67606,891.14986,-343.31179,2424.89608,934.7905,-362.53689,2652.20682,1055.06689,-784.19117,2549.6658,1071.54003,-787.81923,2892.13273,1125.01176,245.29066,2299.94358,1181.14871,-182.8947,3203.35996,1269.33804,-163.81487,2266.63837,1591.54329,-900.02318,3302.93153,1064.37705,-1319.04988,2537.6449,1198.47468,-2008.57788,3359.61905,997.91338,-1577.32562,2629.15648,1103.38304,-2263.79073,3331.48806,968.5191,-1606.37196,2600.17248,1028.67552,-2229.96212,3292.35186,997.88643,-1383.52667,2603.01585,1066.20679,-2018.7872,2758.29338,2183.06906,78.09396,2389.41553,2173.23404,-75.15606,2711.37107,2982.60043,-60.25156,2337.77398,2969.89898,-317.90803,2695.9026,3644.45934,864.93831,2291.43093,3678.82263,434.97903,2667.21891,3725.44573,921.41972,2297.66159,3762.25653,467.73445,2731.81502,3918.93501,255.63032,2275.41279,3986.02512,-254.94324
item-13.jpg,dab,3076.84925,1332.38514,-1355.07598,3106.64498,1263.6921,-1326.1118,3124.41842,1267.07533,-1325.59611,3143.11093,1270.33374,-1326.0156,3053.82974,1249.623,-1374.74882,3030.89115,1239.9291,-1375.36814,3007.37343,1230.93907,-1376.94906,3136.13627,1271.23271,-870.35593,2942.2791,1215.69009,-1079.70041,3080.29213,1382.97206,-1159.9349,3011.64785,1362.51456,-1220.06061,3201.78853,1495.67233,-670.75882,2651.98221,1362.21858,-822.9533,3305.79555,1389.95097,-1042.27891,2210.97797,1340.68722,-1046.25062,2887.12613,1233.15398,-1818.30893,1821.2781,1105.75859,-1442.59748,2768.65285,1225.74675,-2068.01518,1699.16898,1020.0754,-1603.10979,2736.95154,1193.50411,-2042.97406,1720.53532,997.56558,-1730.00902,2774.9526,1215.78434,-1847.65998,1776.75765,1049.58313,-1522.12393,2845.47163,2423.49445,133.75737,2523.54417,2357.7051,-129.92195,2832.31338,2940.78086,348.40135,2447.25911,2908.33051,151.54976,2851.73064,3443.46486,1227.61565,2377.82815,3391.12149,1111.45973,2820.37946,3512.66798,1294.62396,2362.90965,3456.94036,1180.91491,2895.64828,3647.84298,797.67684,2364.64347,3584.61098,620.74919
item-14.jpg,dab,2730.33829,1324.9998,-1857.84315,2766.0561,1262.67627,-1834.67183,2785.36326,1265.9227,-1834.30574,2805.54325,1268.84633,-1833.94832,2713.08645,1249.5562,-1852.45009,2692.926,1241.22192,-1852.411,2672.05568,1233.6302,-1853.33049,2826.99877,1270.24971,-1337.98366,2632.65964,1220.64868,-1407.43085,2750.92813,1376.06108,-1645.54202,2685.29843,1357.7935,-1665.1938,2953.13568,1477.01803,-1163.14257,2355.8824,1336.50144,-1070.68288,2941.88411,1557.5855,-1819.49885,1848.1619,1332.39268,-1327.4055,2539.84776,1357.92492,-2796.35059,1342.10394,1227.96672,-1818.61102,2402.241,1351.0988,-3039.64286,1176.88395,1176.00305,-1931.3809,2408.83885,1281.50173,-3037.88234,1191.48151,1154.07878,-2114.26023,2447.38683,1303.33918,-2821.7483,1264.54362,1201.63358,-1914.50203,2682.13494,2453.95937,111.68648,2304.67851,2402.79248,-107.80318,2729.6229,3068.37322,44.44404,2200.61713,3061.1736,-128.16302,2747.52544,3617.41005,1111.96641,2111.73849,3641.12856,792.98444,2710.81781,3694.49622,1186.85738,2104.66804,3726.10231,845.46063,2803.09349,3859.1106,644.20147,2082.15375,3874.10366,140.97084
item-15.jpg,dab,3295.33617,1432.88145,-1846.61938,3332.86186,1382.18262,-1836.15559,3348.69008,1388.76428,-1836.41213,3365.35755,1394.97657,-1836.18614,3292.02156,1363.61484,-1848.01285,3273.99516,1354.14538,-1848.35995,3255.49477,1345.13542,-1849.87412,3364.13872,1420.8308,-1467.56854,3210.06598,1353.35398,-1513.40498,3298.45287,1494.51393,-1683.85039,3236.66573,1467.45907,-1698.27372,3375.63802,1728.67521,-1254.33155,2938.62153,1491.75114,-1123.57498,3267.87378,2020.82599,-1375.09646,2432.54071,1451.24236,-1273.96764,3005.88788,1878.01242,-2039.57508,1963.71997,1253.77976,-1504.05253,2918.24087,1856.53949,-2284.05467,1831.62022,1167.80204,-1571.1452,2930.7776,1760.49148,-2290.76441,1843.74242,1148.10331,-1753.08372,2953.43956,1775.0363,-2071.39255,1894.5238,1202.78227,-1596.63264,3087.60949,2534.94061,-33.41227,2824.17852,2449.60532,36.66775,2910.84727,3188.38915,-224.48658,2868.76117,3171.01961,-45.74442,2775.00407,3767.08216,450.76988,2930.05919,3809.13442,696.04457,2756.76655,3842.72469,488.75603,2937.0735,3886.29327,739.57906,2678.04135,3983.92077,-84.64644,2934.66199,4050.08754,125.45018
item-16.jpg,dab,2853.96158,1022.75694,-1064.04918,2914.98627,972.43657,-1006.40358,2937.32893,979.4577,-1006.04162,2960.45634,986.22611,-1005.94604,2858.16223,952.10325,-969.11991,2839.34282,942.41524,-969.10106,2819.91097,933.39992,-970.11963,3004.11057,1011.86242,-458.01158,2803.9399,936.10076,-299.25215,2884.49856,1091.71034,-854.92669,2810.5449,1062.40598,-812.10876,3148.08588,1306.39226,-387.60288,2524.12909,1147.41453,54.54871,3140.04653,1642.60499,-1270.3892,2063.4143,1201.83716,-709.72223,2800.42105,1248.35258,-2257.13302,1688.76547,937.72134,-1868.95241,2671.34855,1170.07828,-2467.86106,1550.18982,853.50466,-2118.50369,2704.33034,1089.45775,-2389.06981,1597.68136,824.6101,-2167.23677,2723.50537,1129.18546,-2242.14969,1671.15856,874.42647,-1938.96649,2911.6868,2354.17941,-38.02835,2506.8767,2304.09628,43.97509,2916.44044,3087.94126,-568.24688,2432.00149,3098.39445,-501.86901,2916.1894,3795.31783,338.61513,2419.09922,3823.5155,243.56086,2905.05565,3903.19618,402.81553,2443.28746,3925.71344,268.41036,2909.99949,4035.03419,-220.24293,2365.31509,4080.61421,-497.42709
item-17.jpg,dab,2473.36257,430.68423,-632.09021,2544.9595,369.82963,-621.19868,2573.96525,373.13182,-621.01859,2603.89915,375.98782,-621.06938,2479.35541,361.68582,-526.32215,2459.77492,356.749,-526.46284,2439.48786,352.43129,-527.58357,2688.32155,408.98232,-273.80982,2465.24202,370.34096,154.17987,2540.32945,507.69514,-494.63089,2455.07193,493.82528,-373.29207,2925.61962,759.7539,-272.45337,2245.81525,686.00605,425.74015,2852.16279,1135.87706,-1162.46696,1871.98378,915.54548,-285.36133,2534.37488,694.41941,-2003.25584,1434.45834,708.48738,-1494.95675,2404.06098,614.62538,-2153.35129,1280.11283,658.71065,-1730.3279,2457.6951,520.05678,-2118.3406,1318.57562,604.82835,-1765.34863,2478.9483,556.53542,-1989.57749,1396.73186,634.45919,-1564.27706,2771.42714,1918.96068,-70.50792,2334.25375,1927.93471,74.28843,2908.37907,2685.80632,-81.41854,2309.79081,2776.06015,-110.21428,2978.57963,3370.805,684.40483,2289.07256,3493.89858,605.298,2972.68479,3454.70222,731.75214,2308.3354,3575.72531,619.40945,2987.8535,3650.57582,109.24253,2293.07172,3787.94477,-142.55052
item-18.jpg,dab,2786.4819,811.62713,-1146.6492,2840.4543,760.06763,-1107.82968,2864.75347,760.82703,-1107.92203,2890.18063,761.26542,-1107.88796,2782.80064,759.21986,-987.15065,2766.92343,756.99685,-987.21815,2750.37624,755.72788,-988.00242,2973.61597,789.34917,-781.15546,2779.62724,775.13389,-211.57444,2851.10499,880.60386,-1029.0868,2781.30271,875.99183,-864.96948,3206.85762,1059.94795,-1073.8684,2552.71176,1070.98277,114.45633,2975.54385,880.19774,-2072.63863,2024.67599,1083.24443,-101.79262,2511.07791,706.40894,-2607.29716,1534.13644,911.11452,-902.76402,2397.14329,688.92348,-2878.65133,1402.58624,852.24148,-1079.10531,2381.52289,681.70016,-2807.01779,1418.91116,805.26516,-1241.56141,2415.2041,706.004,-2599.45021,1482.52131,841.94676,-1013.11751,2982.12931,2216.14315,-253.5028,2543.68508,2200.19166,256.80569,3018.10835,2976.77176,-326.0933,2447.09203,2976.58057,291.86412,3080.86879,3628.69779,759.27034,2449.72952,3571.30726,1617.1373,3087.6717,3716.30942,833.31132,2501.76385,3650.64437,1705.33798,3034.65608,3884.15175,120.34817,2353.73349,3831.71651,1031.24741
item-19.jpg,dab,2837.82369,892.61941,-1118.74826,2858.95001,832.97381,-1020.86551,2880.45012,834.62464,-1020.26153,2903.144,836.10008,-1020.13292,2790.60713,828.7456,-1068.64476,2761.39357,824.55265,-1069.06638,2731.82631,821.08802,-1070.36606,2895.11456,868.70559,-446.20303,2655.9533,847.29047,-614.46183,2859.69567,960.06372,-908.02647,2765.38145,950.47162,-957.87619,3007.46179,1151.3929,-305.43612,2353.53091,1060.50098,-468.0916,3275.15122,1044.09391,-973.96404,1812.52487,888.60263,-980.7227,2892.20623,820.5322,-1963.44072,1299.37952,479.28841,-1405.055,2783.4329,806.6849,-2242.62106,1147.14796,354.16936,-1479.04265,2731.5205,777.69051,-2160.67168,1175.43529,335.73526,-1631.57287,2764.09216,812.26285,-1974.00168,1247.82798,405.44814,-1488.61076,2781.69054,2191.54178,111.17483,2372.29582,2170.52887,-105.50179,2768.00793,2943.19058,-390.80946,2339.64929,3015.377,-464.90797,2736.14175,3668.81377,302.66462,2278.09542,3802.32915,61.2692,2688.63644,3769.79849,342.94529,2251.45824,3894.19778,70.86346,2845.70643,3916.04319,-260.72876,2377.85898,4104.76465,-671.77217
